cid,Probability of nongelator,Probability of gelator,rank,%
135542450,0.6156616844161878,0.3843383155838121,83,0.011
469074,0.6150319725467417,0.3849680274532583,84,0.012
87825371,0.6145216576532331,0.385478342346767,85,0.012
24820365,0.6143168995618995,0.3856831004381004,86,0.012
511720,0.6143056519587519,0.3856943480412481,87,0.012
15410716,0.6142595257009937,0.3857404742990062,88,0.012
122129480,0.6141915972575769,0.3858084027424232,89,0.012
121487046,0.614131032394586,0.385868967605414,90,0.012
21828331,0.6138600727993331,0.3861399272006668,91,0.013
44572473,0.6131082917668976,0.3868917082331023,92,0.013
489880,0.6125694193696385,0.3874305806303615,93,0.013
131843075,0.6122577742231846,0.3877422257768154,94,0.013
512680,0.6117409795911153,0.3882590204088847,95,0.013
452771,0.6113911395814815,0.3886088604185185,96,0.013
6475332,0.6109245519645683,0.3890754480354317,97,0.013
22861745,0.61074829549655,0.38925170450345,98,0.014
449356,0.6107112132645434,0.3892887867354566,99,0.014
135504147,0.6104101562955768,0.3895898437044231,100,0.014
3012227,0.6100569368872526,0.3899430631127474,101,0.014
10684201,0.6098877292001244,0.3901122707998757,102,0.014
3011900,0.6097540776097445,0.3902459223902554,103,0.014
21769885,0.6094656640963027,0.3905343359036973,104,0.014
3000761,0.6094083750843773,0.3905916249156226,105,0.014
393545,0.6092456444705026,0.3907543555294974,106,0.015
451581,0.6091488567864131,0.3908511432135869,107,0.015
10849717,0.6091034781838219,0.390896521816178,108,0.015
10686845,0.6088466009858037,0.3911533990141963,109,0.015
6451079,0.6087910916061618,0.3912089083938382,110,0.015
6479190,0.6087164053941522,0.3912835946058478,111,0.015
6438602,0.6087164053941522,0.3912835946058478,112,0.015
3011893,0.6085521770817206,0.3914478229182794,113,0.016
9835398,0.6085521770817206,0.3914478229182794,114,0.016
489877,0.6085081839780839,0.391491816021916,115,0.016
54073031,0.6082126548202227,0.3917873451797773,116,0.016
3011924,0.6068616438316257,0.3931383561683744,117,0.016
3080611,0.6066165277746985,0.3933834722253014,118,0.016
5273484,0.6065638772561875,0.3934361227438124,119,0.016
643236,0.6064952743984714,0.3935047256015286,120,0.017
122516432,0.606443898221616,0.393556101778384,121,0.017
9842606,0.6059760267148437,0.3940239732851562,122,0.017
3011927,0.6057774575604036,0.3942225424395963,123,0.017
6509778,0.6057774575604036,0.3942225424395963,124,0.017
121006820,0.6056374082016028,0.3943625917983971,125,0.017
373953,0.6055591517049901,0.3944408482950098,126,0.017
23519662,0.6054434546376166,0.3945565453623834,127,0.018
49791785,0.6052076230056979,0.3947923769943021,128,0.018
472655,0.6052076230056979,0.3947923769943021,129,0.018
472632,0.6052076230056979,0.3947923769943021,130,0.018
471524,0.6050188829056378,0.3949811170943623,131,0.018
66692811,0.604964225367922,0.3950357746320779,132,0.018
5271296,0.6044512539990801,0.3955487460009199,133,0.018
296237,0.6044171374911196,0.3955828625088804,134,0.018
472658,0.6042346284182685,0.3957653715817316,135,0.019
472640,0.6042346284182685,0.3957653715817316,136,0.019
22209968,0.6040958319247649,0.395904168075235,137,0.019
494218,0.6040958319247649,0.395904168075235,138,0.019
9838550,0.6035006592245078,0.3964993407754922,139,0.019
12777828,0.6029742666093971,0.3970257333906028,140,0.019
131888287,0.6029329477284311,0.3970670522715689,141,0.019
14410995,0.6028326428588537,0.3971673571411463,142,0.02
451774,0.6028326428588537,0.3971673571411463,143,0.02
59504008,0.6022743536912336,0.3977256463087664,144,0.02
59504149,0.6022743536912336,0.3977256463087664,145,0.02
59504120,0.6022743536912336,0.3977256463087664,146,0.02
54437788,0.6021734380480088,0.3978265619519911,147,0.02
477850,0.6014353122232032,0.3985646877767967,148,0.02
131884633,0.6013217963203865,0.3986782036796134,149,0.021
3881219,0.6011437598213796,0.3988562401786204,150,0.021
54311365,0.6007999653418955,0.3992000346581045,151,0.021
3011901,0.6005062957244758,0.3994937042755242,152,0.021
12777820,0.6003953251771907,0.3996046748228093,153,0.021
515102,0.6001057673058511,0.3998942326941489,154,0.021
466400,0.5999845339329948,0.4000154660670051,155,0.021
71412031,0.5998723524968884,0.4001276475031116,156,0.021
10516095,0.5998716767952141,0.4001283232047858,157,0.022
11551453,0.599628859408568,0.400371140591432,158,0.022
71380931,0.5995528605821633,0.4004471394178367,159,0.022
11776820,0.599453153381306,0.400546846618694,160,0.022
54515638,0.5994315077487171,0.4005684922512828,161,0.022
121487019,0.5992684951033365,0.4007315048966636,162,0.022
5273505,0.5982560768446077,0.4017439231553923,163,0.022
6477978,0.5982155395757383,0.4017844604242617,164,0.023
71621353,0.5969850584616395,0.4030149415383605,165,0.023
14485380,0.5968186527481989,0.403181347251801,166,0.023
72201,0.5968186527481989,0.403181347251801,167,0.023
3011925,0.5968124100131156,0.4031875899868844,168,0.023
604832,0.5967224179110261,0.4032775820889739,169,0.023
23519671,0.5965417019028209,0.4034582980971791,170,0.023
3012564,0.5965353633853715,0.4034646366146285,171,0.024
129437831,0.5965294287350902,0.4034705712649097,172,0.024
121487774,0.5963456349664127,0.4036543650335872,173,0.024
15410715,0.5960905749883655,0.4039094250116345,174,0.024
62898796,0.5960230785659929,0.4039769214340071,175,0.024
474673,0.5948587489889756,0.4051412510110243,176,0.024
501518,0.5947098564616721,0.4052901435383279,177,0.024
471523,0.5946499227569888,0.4053500772430112,178,0.025
14640742,0.5945688123488232,0.4054311876511768,179,0.025
393623,0.5941873492863361,0.4058126507136638,180,0.025
10039594,0.5933944365027295,0.4066055634972705,181,0.025
493439,0.5933763716923564,0.4066236283076436,182,0.025
20575885,0.5932068604676495,0.4067931395323504,183,0.025
121228751,0.5931989101532651,0.4068010898467348,184,0.025
7104031,0.5931280463455151,0.4068719536544849,185,0.025
512658,0.593034436792275,0.406965563207725,186,0.026
511719,0.5929530988882357,0.4070469011117643,187,0.026
6477976,0.5927722138722754,0.4072277861277246,188,0.026
462777,0.5927722138722754,0.4072277861277246,189,0.026
510972,0.5927693970990972,0.4072306029009028,190,0.026
459903,0.5927163732578282,0.4072836267421717,191,0.026
126283,0.5927163732578282,0.4072836267421717,192,0.026
515105,0.5926638949289021,0.4073361050710978,193,0.027
516053,0.5925209623030936,0.4074790376969064,194,0.027
506145,0.5924731718429121,0.4075268281570878,195,0.027
129287424,0.5924716652670468,0.4075283347329532,196,0.027
135433627,0.5918837724845485,0.4081162275154514,197,0.027
492559,0.5917718761145443,0.4082281238854556,198,0.027
492561,0.5916423849257995,0.4083576150742005,199,0.027
6509780,0.5915997924320573,0.4084002075679427,200,0.028
3011929,0.5915997924320573,0.4084002075679427,201,0.028
57372617,0.5915487547930638,0.4084512452069362,202,0.028
71414969,0.5915436516580419,0.4084563483419581,203,0.028
5279426,0.5913743438373352,0.4086256561626648,204,0.028
472657,0.5913569668345395,0.4086430331654604,205,0.028
472639,0.5913569668345395,0.4086430331654604,206,0.028
6477977,0.5912857846726038,0.4087142153273961,207,0.029
5272148,0.5912161071125492,0.4087838928874508,208,0.029
131880513,0.5911026794377401,0.4088973205622599,209,0.029
10378968,0.5910258967854396,0.4089741032145604,210,0.029
53695341,0.590988793107985,0.409011206892015,211,0.029
44308741,0.5908143920320277,0.4091856079679722,212,0.029
490435,0.5908143920320277,0.4091856079679722,213,0.029
73651,0.5908143920320277,0.4091856079679722,214,0.029
6426868,0.5907530326335989,0.4092469673664011,215,0.03
6426867,0.5907530326335989,0.4092469673664011,216,0.03
370629,0.5904484118917925,0.4095515881082075,217,0.03
10704791,0.5904484118917925,0.4095515881082075,218,0.03
71761487,0.5904441010255668,0.4095558989744333,219,0.03
371485,0.5904131936259512,0.4095868063740487,220,0.03
9824370,0.5902075265964148,0.4097924734035852,221,0.03
503112,0.5899089415421749,0.4100910584578251,222,0.031
3011898,0.5898737784329674,0.4101262215670326,223,0.031
5276959,0.5897762833486127,0.4102237166513873,224,0.031
155906552,0.5897367917443916,0.4102632082556083,225,0.031
14558097,0.5897153154797519,0.4102846845202482,226,0.031
6450917,0.589696533849166,0.4103034661508341,227,0.031
124301793,0.5896569458456177,0.4103430541543823,228,0.031
228966,0.5896569458456177,0.4103430541543823,229,0.032
121011847,0.5896280329717095,0.4103719670282905,230,0.032
470049,0.5893884419573234,0.4106115580426765,231,0.032
465094,0.5893884419573234,0.4106115580426765,232,0.032
53974427,0.5892890962271399,0.4107109037728601,233,0.032
5271317,0.5890906303854049,0.410909369614595,234,0.032
452613,0.5890805079507155,0.4109194920492845,235,0.032
128252,0.5890298552220105,0.4109701447779895,236,0.033
3036588,0.5887691064819056,0.4112308935180944,237,0.033
469447,0.588768675920315,0.411231324079685,238,0.033
58078371,0.5887070311830574,0.4112929688169425,239,0.033
58451159,0.5882571401916499,0.4117428598083501,240,0.033
124565863,0.5882571401916499,0.4117428598083501,241,0.033
9948218,0.5882242972318994,0.4117757027681006,242,0.033
21117530,0.587982524600164,0.4120174753998359,243,0.033
156594320,0.5879442466178653,0.4120557533821348,244,0.034
136631979,0.587873374530375,0.412126625469625,245,0.034
250667,0.58780712894221,0.4121928710577899,246,0.034
65165,0.58780712894221,0.4121928710577899,247,0.034
9861413,0.5876432167184134,0.4123567832815866,248,0.034
3011894,0.5874615584170897,0.4125384415829103,249,0.034
3011745,0.5874239230588205,0.4125760769411795,250,0.034
44331156,0.5874239230588205,0.4125760769411795,251,0.035
135416725,0.5873013286460009,0.4126986713539991,252,0.035
14630104,0.5872660820884942,0.4127339179115058,253,0.035
3010379,0.5872536953110086,0.4127463046889914,254,0.035
266349,0.5872536953110086,0.4127463046889914,255,0.035
3009862,0.5872444089304791,0.4127555910695208,256,0.035
121487030,0.5872110990736666,0.4127889009263333,257,0.035
488940,0.5872022765186712,0.4127977234813288,258,0.036
25266884,0.5867633146941635,0.4132366853058364,259,0.036
3008900,0.5867014544635972,0.4132985455364028,260,0.036
474669,0.5866610824575217,0.4133389175424783,261,0.036
215493,0.5866100621686692,0.4133899378313308,262,0.036
353671,0.5865950110357294,0.4134049889642706,263,0.036
70697520,0.586591367181253,0.413408632818747,264,0.036
470053,0.5865717626914073,0.4134282373085926,265,0.037
13188790,0.5865194099061655,0.4134805900938345,266,0.037
69762616,0.586406348649851,0.413593651350149,267,0.037
1620177,0.5863831702175829,0.4136168297824171,268,0.037
10013690,0.5863831702175829,0.4136168297824171,269,0.037
3792400,0.5863831702175829,0.4136168297824171,270,0.037
357072,0.5862112576645864,0.4137887423354137,271,0.037
255105,0.5862112576645864,0.4137887423354137,272,0.037
345785,0.5861030241147651,0.4138969758852349,273,0.038
10680712,0.5854151449580758,0.4145848550419242,274,0.038
68015240,0.5854151449580757,0.4145848550419243,275,0.038
3012550,0.5851839763471155,0.4148160236528845,276,0.038
93515751,0.5849968612989049,0.415003138701095,277,0.038
12777819,0.5849968612989049,0.415003138701095,278,0.038
10331902,0.5849889523488491,0.4150110476511509,279,0.038
474672,0.5849889523488491,0.4150110476511509,280,0.039
121487289,0.5849838869045305,0.4150161130954695,281,0.039
121008410,0.5848989178707658,0.4151010821292342,282,0.039
131857104,0.5848573670817435,0.4151426329182565,283,0.039
18638512,0.584795299395884,0.415204700604116,284,0.039
14991720,0.5847856234275359,0.415214376572464,285,0.039
121486908,0.5847846510394341,0.4152153489605659,286,0.039
495537,0.5845876779659429,0.415412322034057,287,0.04
477953,0.5842805748237817,0.4157194251762183,288,0.04
5470408,0.5842781491846885,0.4157218508153115,289,0.04
21852786,0.584214063879923,0.4157859361200769,290,0.04
452765,0.5841116409551446,0.4158883590448555,291,0.04
477853,0.5839606318736144,0.4160393681263857,292,0.04
5270727,0.5838290261922827,0.4161709738077173,293,0.04
44451143,0.58371788600149,0.41628211399851,294,0.041
92228261,0.58371788600149,0.41628211399851,295,0.041
15955633,0.5836160093198364,0.4163839906801636,296,0.041
121219141,0.5836160093198364,0.4163839906801636,297,0.041
336816,0.5835345340789964,0.4164654659210036,298,0.041
91082454,0.5835345340789964,0.4164654659210036,299,0.041
3010808,0.5833187184700259,0.4166812815299741,300,0.041
291693,0.5829996635672122,0.4170003364327878,301,0.041
5276957,0.5829753916609993,0.4170246083390007,302,0.042
493442,0.5828655489960449,0.4171344510039551,303,0.042
73312146,0.5827938379729078,0.4172061620270921,304,0.042
3000303,0.5827014658239125,0.4172985341760876,305,0.042
3000242,0.5827014658239125,0.4172985341760876,306,0.042
67084877,0.5826279613136183,0.4173720386863818,307,0.042
6480510,0.5823781299527171,0.4176218700472828,308,0.042
14775452,0.5821669235322253,0.4178330764677746,309,0.043
259661,0.5819497032321794,0.4180502967678206,310,0.043
118034228,0.5819304219223994,0.4180695780776006,311,0.043
5273506,0.581809067745876,0.4181909322541239,312,0.043
512718,0.5817512923814181,0.4182487076185819,313,0.043
11004885,0.5817180131514492,0.4182819868485507,314,0.043
5276954,0.5817095753249,0.4182904246751001,315,0.043
490076,0.5812099064578233,0.4187900935421766,316,0.044
127256358,0.5810136477905783,0.4189863522094217,317,0.044
59048458,0.5809784864858815,0.4190215135141185,318,0.044
370628,0.58088946805527,0.41911053194473,319,0.044
53781503,0.5807758948915942,0.4192241051084058,320,0.044
234984,0.5806223357481421,0.4193776642518578,321,0.044
46741359,0.58048379960705,0.4195162003929499,322,0.044
3012549,0.5801176694670065,0.4198823305329935,323,0.045
5287841,0.5800821079555729,0.4199178920444271,324,0.045
15659047,0.5800088429753254,0.4199911570246745,325,0.045
9816508,0.579742271285185,0.420257728714815,326,0.045
163322962,0.5796843312112574,0.4203156687887426,327,0.045
487685,0.5796597622627757,0.4203402377372243,328,0.045
69630326,0.5796055855415472,0.4203944144584529,329,0.045
71365427,0.579413295307244,0.420586704692756,330,0.045
511994,0.5792926894788041,0.4207073105211959,331,0.046
6479138,0.5792926894788041,0.4207073105211959,332,0.046
6479137,0.5792926894788041,0.4207073105211959,333,0.046
110158190,0.5791248744170718,0.4208751255829281,334,0.046
451852,0.5790049036221216,0.4209950963778783,335,0.046
10041129,0.5787793611639243,0.4212206388360758,336,0.046
129653012,0.5787619878997513,0.4212380121002487,337,0.046
147648,0.5786580059134772,0.4213419940865228,338,0.047
451378,0.578658005913477,0.4213419940865229,339,0.047
155906019,0.5785022821638663,0.4214977178361337,340,0.047
44401683,0.5784779632379868,0.4215220367620131,341,0.047
493016,0.5782536721654956,0.4217463278345044,342,0.047
136217886,0.5781941189863105,0.4218058810136895,343,0.047
117733600,0.5781056908248434,0.4218943091751566,344,0.047
53683382,0.578101697296924,0.421898302703076,345,0.048
121012732,0.5779915443113752,0.4220084556886248,346,0.048
14409039,0.5779113100808999,0.4220886899191001,347,0.048
452061,0.5779113100808999,0.4220886899191001,348,0.048
53856507,0.5778106837534449,0.4221893162465551,349,0.048
92448807,0.5777905659911342,0.4222094340088658,350,0.048
25202364,0.5777367541617886,0.4222632458382114,351,0.048
310052,0.5776185738431996,0.4223814261568004,352,0.049
15612856,0.5776185738431994,0.4223814261568006,353,0.049
131880508,0.577584381237247,0.422415618762753,354,0.049
491674,0.5775711487459914,0.4224288512540086,355,0.049
72194,0.5775711487459914,0.4224288512540086,356,0.049
92151285,0.5775711487459914,0.4224288512540086,357,0.049
359064,0.5775711487459914,0.4224288512540086,358,0.049
2999329,0.5774070586217832,0.4225929413782167,359,0.049
44329981,0.5773271645019706,0.4226728354980294,360,0.05
326808,0.5773271645019706,0.4226728354980294,361,0.05
71422332,0.5772281834605417,0.4227718165394582,362,0.05
515107,0.5771167742673408,0.4228832257326592,363,0.05
498972,0.5770743880300258,0.4229256119699742,364,0.05
383732,0.5769856588223317,0.4230143411776683,365,0.05
14427740,0.5768805640777117,0.4231194359222883,366,0.05
71303017,0.5767714790069123,0.4232285209930876,367,0.051
121010792,0.5764863663063097,0.4235136336936903,368,0.051
489849,0.576425439715194,0.423574560284806,369,0.051
453663,0.5762980415130206,0.4237019584869795,370,0.051
10754286,0.5762421611784883,0.4237578388215117,371,0.051
405420,0.5762421611784883,0.4237578388215117,372,0.051
176885,0.5762421611784883,0.4237578388215117,373,0.051
126969957,0.576242161178488,0.4237578388215119,374,0.052
392120,0.5761435747618477,0.4238564252381522,375,0.052
454925,0.5758839072189554,0.4241160927810445,376,0.052
71317045,0.5756178955709892,0.4243821044290107,377,0.052
3461,0.5756178955709892,0.4243821044290107,378,0.052
46780426,0.5756178955709892,0.4243821044290107,379,0.052
11054511,0.5756178955709892,0.4243821044290107,380,0.052
13922196,0.5756178955709892,0.4243821044290107,381,0.053
121427567,0.5756178955709892,0.4243821044290107,382,0.053
60750,0.5756178955709892,0.4243821044290107,383,0.053
133688245,0.5756178955709892,0.4243821044290107,384,0.053
46705350,0.5756178955709892,0.4243821044290107,385,0.053
6093357,0.5756178955709892,0.4243821044290107,386,0.053
3012586,0.5755542273011074,0.4244457726988926,387,0.053
476788,0.5755270653619274,0.4244729346380725,388,0.053
10515947,0.5755226854034868,0.4244773145965131,389,0.054
71435310,0.5754685996457575,0.4245314003542425,390,0.054
11425350,0.5753924512485009,0.4246075487514991,391,0.054
10220154,0.5749997596989115,0.4250002403010885,392,0.054
452612,0.5749242303413535,0.4250757696586464,393,0.054
464392,0.5742072415547465,0.4257927584452535,394,0.054
464379,0.57408389220478,0.42591610779522,395,0.054
50989698,0.5740787893878472,0.4259212106121529,396,0.055
6450904,0.5740787893878472,0.4259212106121529,397,0.055
18778,0.574010363421475,0.4259896365785249,398,0.055
131877035,0.5737969389281703,0.4262030610718297,399,0.055
71413190,0.5737862183133404,0.4262137816866595,400,0.055
56851256,0.5736700272171047,0.4263299727828953,401,0.055
452096,0.5736614816784456,0.4263385183215545,402,0.055
14430362,0.5736614816784456,0.4263385183215545,403,0.056
6479393,0.5736512873179409,0.4263487126820591,404,0.056
451849,0.573479964444469,0.4265200355555309,405,0.056
464381,0.5732938608041214,0.4267061391958786,406,0.056
6479208,0.5732278905627257,0.4267721094372743,407,0.056
13188950,0.5732030327527782,0.4267969672472218,408,0.056
3008192,0.5731841089484884,0.4268158910515117,409,0.056
136629981,0.5731081674362555,0.4268918325637445,410,0.056
136232705,0.5731081674362555,0.4268918325637445,411,0.057
15172905,0.5730240455795979,0.4269759544204021,412,0.057
91603773,0.5727981739540335,0.4272018260459665,413,0.057
121008681,0.5727937871920781,0.4272062128079218,414,0.057
6479205,0.5726992739437841,0.4273007260562159,415,0.057
101586084,0.5726834000885875,0.4273165999114124,416,0.057
9795336,0.5725769407374919,0.4274230592625082,417,0.057
131857992,0.5725163403091776,0.4274836596908223,418,0.058
125650,0.5724836606025794,0.4275163393974205,419,0.058
451960,0.5724825233872876,0.4275174766127124,420,0.058
1468,0.5724500553848315,0.4275499446151684,421,0.058
12009658,0.5724419960395184,0.4275580039604816,422,0.058
11078363,0.5722975970635984,0.4277024029364016,423,0.058
476460,0.5722972215755231,0.4277027784244769,424,0.058
117951445,0.5721699596393335,0.4278300403606664,425,0.059
391363,0.5721259073827916,0.4278740926172084,426,0.059
477849,0.5721259073827916,0.4278740926172084,427,0.059
92159758,0.5720465923316926,0.4279534076683074,428,0.059
245694,0.5720465923316926,0.4279534076683074,429,0.059
487684,0.5719914494620951,0.4280085505379049,430,0.059
512679,0.5716475567445412,0.4283524432554588,431,0.059
476450,0.5716385746103088,0.4283614253896912,432,0.06
487682,0.5715780632416905,0.4284219367583095,433,0.06
14654332,0.5715119412997569,0.4284880587002431,434,0.06
451451,0.5715119412997567,0.4284880587002433,435,0.06
13870936,0.5715100724775966,0.4284899275224034,436,0.06
5273934,0.5714023492925238,0.4285976507074763,437,0.06
6536767,0.5714023492925238,0.4285976507074763,438,0.06
336973,0.5711402445552627,0.4288597554447373,439,0.06
10105865,0.5711178432604326,0.4288821567395674,440,0.061
331287,0.5711178432604326,0.4288821567395674,441,0.061
100583,0.5711178432604326,0.4288821567395674,442,0.061
464137,0.5707432120747451,0.4292567879252549,443,0.061
355033,0.5706671526669009,0.4293328473330991,444,0.061
5273,0.5704521998509688,0.4295478001490312,445,0.061
10067373,0.5704346997129079,0.429565300287092,446,0.061
72217,0.570373892163048,0.429626107836952,447,0.062
121486972,0.5701927153460502,0.4298072846539497,448,0.062
6479249,0.5701687281379042,0.4298312718620957,449,0.062
280444,0.570059378941129,0.429940621058871,450,0.062
9881866,0.570059378941129,0.429940621058871,451,0.062
124554369,0.5699515822720655,0.4300484177279344,452,0.062
500900,0.5699515822720655,0.4300484177279344,453,0.062
3009857,0.5699515822720655,0.4300484177279344,454,0.063
13871032,0.5699515822720655,0.4300484177279345,455,0.063
71431122,0.5698489312530268,0.4301510687469732,456,0.063
126969176,0.5698489312530268,0.4301510687469732,457,0.063
136737001,0.5696540926239859,0.430345907376014,458,0.063
135429682,0.5696540926239859,0.430345907376014,459,0.063
76844795,0.5694477500806405,0.4305522499193595,460,0.063
472814,0.5694275793111467,0.4305724206888533,461,0.064
6475236,0.5694275793111467,0.4305724206888533,462,0.064
451914,0.5694117072503175,0.4305882927496824,463,0.064
95121,0.5692645773466118,0.4307354226533882,464,0.064
5273480,0.5692464081352246,0.4307535918647753,465,0.064
513870,0.5692039231194932,0.4307960768805067,466,0.064
3010797,0.569136336035881,0.430863663964119,467,0.064
97548424,0.5689083346883246,0.4310916653116753,468,0.064
336810,0.5689083346883246,0.4310916653116753,469,0.065
5272749,0.5688492436858003,0.4311507563141997,470,0.065
121487530,0.5687771474447998,0.4312228525552001,471,0.065
121486893,0.5687524290869597,0.4312475709130403,472,0.065
12852,0.5685249744681268,0.4314750255318732,473,0.065
135442248,0.5682097983617924,0.4317902016382076,474,0.065
195755,0.5681645655401586,0.4318354344598413,475,0.065
11183107,0.5681645655401586,0.4318354344598413,476,0.066
71303730,0.5680365253061959,0.4319634746938041,477,0.066
139025057,0.5680365253061959,0.4319634746938041,478,0.066
93977403,0.5680365253061959,0.4319634746938041,479,0.066
513034,0.5680038631318362,0.4319961368681638,480,0.066
131886469,0.5679614721369646,0.4320385278630354,481,0.066
247678,0.5678731285472187,0.4321268714527812,482,0.066
464378,0.5678683082790439,0.432131691720956,483,0.067
375477,0.5677998594068124,0.4322001405931875,484,0.067
467290,0.5677998594068124,0.4322001405931875,485,0.067
128656,0.5677262992671528,0.4322737007328472,486,0.067
455661,0.5676390462111984,0.4323609537888015,487,0.067
91872665,0.5676390462111984,0.4323609537888015,488,0.067
71621351,0.5676291928773756,0.4323708071226245,489,0.067
447192,0.5676291213290892,0.4323708786709108,490,0.068
21821295,0.5675491485121914,0.4324508514878086,491,0.068
71762304,0.5675257751867029,0.4324742248132971,492,0.068
135434786,0.5675166232551918,0.4324833767448081,493,0.068
472634,0.5673972971263597,0.4326027028736404,494,0.068
92286289,0.5673613971071648,0.4326386028928352,495,0.068
14411349,0.5671336917821234,0.4328663082178766,496,0.068
469771,0.5671336917821234,0.4328663082178766,497,0.068
45039507,0.5668953340424374,0.4331046659575626,498,0.069
3009859,0.5668154125782335,0.4331845874217664,499,0.069
353670,0.5667906799810674,0.4332093200189327,500,0.069
23519675,0.5667477432889976,0.4332522567110023,501,0.069
46831074,0.5665307831050079,0.4334692168949921,502,0.069
163947,0.5663490799885103,0.4336509200114898,503,0.069
92156037,0.5663099071275068,0.4336900928724931,504,0.069
234506,0.5663099071275068,0.4336900928724932,505,0.07
129368364,0.56629002248228,0.43370997751772,506,0.07
18608018,0.56629002248228,0.43370997751772,507,0.07
129368365,0.56629002248228,0.43370997751772,508,0.07
470024,0.56611385598404,0.4338861440159601,509,0.07
270861,0.56611385598404,0.4338861440159601,510,0.07
102266259,0.5660966987315657,0.4339033012684343,511,0.07
53853888,0.5660010318197826,0.4339989681802174,512,0.071
20839343,0.5660010318197826,0.4339989681802174,513,0.071
53791036,0.565843735799858,0.4341562642001419,514,0.071
121487045,0.565815299409604,0.434184700590396,515,0.071
72501,0.565463633167442,0.434536366832558,516,0.071
71762307,0.565342736574862,0.4346572634251379,517,0.071
350834,0.5652737660130294,0.4347262339869706,518,0.071
188350,0.5652693592628952,0.4347306407371047,519,0.072
14826131,0.5652665308961796,0.4347334691038204,520,0.072
458027,0.5652567261722548,0.4347432738277452,521,0.072
54571321,0.5652425868059883,0.4347574131940117,522,0.072
101335352,0.565163690744046,0.434836309255954,523,0.072
135479940,0.5650786301276395,0.4349213698723605,524,0.072
23757287,0.5650602436349008,0.4349397563650992,525,0.072
121486955,0.5649979409887638,0.4350020590112362,526,0.072
44250004,0.5649887374701226,0.4350112625298774,527,0.073
92021270,0.5649478333593794,0.4350521666406206,528,0.073
44633776,0.5649478333593794,0.4350521666406206,529,0.073
10469766,0.5648357875390135,0.4351642124609865,530,0.073
6450919,0.5647547107771183,0.4352452892228817,531,0.073
146013745,0.5647494963527849,0.435250503647215,532,0.073
3002879,0.5647091149229186,0.4352908850770813,533,0.073
501517,0.5647032161641778,0.4352967838358221,534,0.074
487686,0.5645760896133305,0.4354239103866695,535,0.074
503107,0.5645594800036366,0.4354405199963633,536,0.074
91351996,0.5645299086911387,0.4354700913088613,537,0.074
71383199,0.5643807013467805,0.4356192986532194,538,0.074
11162398,0.564233820768236,0.435766179231764,539,0.074
10198304,0.5641808135700067,0.4358191864299933,540,0.074
13993514,0.5641808135700067,0.4358191864299933,541,0.075
464406,0.5640734814385311,0.4359265185614689,542,0.075
502239,0.5640045688562603,0.4359954311437397,543,0.075
50989994,0.5638628928519432,0.4361371071480567,544,0.075
3061100,0.5638628928519432,0.4361371071480567,545,0.075
360644,0.5637390635506883,0.4362609364493118,546,0.075
29924995,0.563693192192426,0.4363068078075739,547,0.075
45357852,0.563693192192426,0.4363068078075739,548,0.076
54402739,0.5636792782473719,0.4363207217526281,549,0.076
22875360,0.5636745179122575,0.4363254820877424,550,0.076
14430333,0.5636331696989976,0.4363668303010024,551,0.076
452093,0.5636331696989976,0.4363668303010024,552,0.076
156587976,0.5635737693994657,0.4364262306005343,553,0.076
9794951,0.56352713605669,0.43647286394331,554,0.076
49779988,0.5635056517871033,0.4364943482128966,555,0.076
472656,0.5634612755002921,0.4365387244997079,556,0.077
472638,0.5634612755002921,0.4365387244997079,557,0.077
481515,0.5633338156327371,0.4366661843672629,558,0.077
15160075,0.5632799346589836,0.4367200653410164,559,0.077
21140569,0.5631403991303947,0.4368596008696052,560,0.077
67447429,0.5629857188505472,0.4370142811494529,561,0.077
464377,0.5629838696961956,0.4370161303038044,562,0.077
11783210,0.5628847548961038,0.4371152451038962,563,0.078
21157436,0.5627907619405335,0.4372092380594665,564,0.078
117908218,0.5627902826805813,0.4372097173194187,565,0.078
382446,0.5626501948974906,0.4373498051025094,566,0.078
676805,0.5626454318255476,0.4373545681744524,567,0.078
72251,0.5626454318255476,0.4373545681744524,568,0.078
53474734,0.5624963364566599,0.4375036635433401,569,0.078
22873853,0.5623000286170581,0.437699971382942,570,0.079
3011897,0.5622392370495607,0.4377607629504393,571,0.079
10658439,0.5621228265818661,0.437877173418134,572,0.079
9813298,0.562115991414257,0.4378840085857429,573,0.079
3034638,0.5620357680752164,0.4379642319247837,574,0.079
3034648,0.5620357680752164,0.4379642319247837,575,0.079
121008378,0.5620334610531621,0.4379665389468379,576,0.079
453757,0.5618784693543023,0.4381215306456977,577,0.08
5273488,0.5618635587090453,0.4381364412909548,578,0.08
6450918,0.56185724109249,0.43814275890751,579,0.08
493440,0.5617842029002126,0.4382157970997874,580,0.08
95166384,0.5616244010082838,0.4383755989917162,581,0.08
46948803,0.5616244010082838,0.4383755989917162,582,0.08
121486796,0.561610810508441,0.4383891894915591,583,0.08
101335356,0.5615504395538193,0.4384495604461807,584,0.08
451908,0.5615148966541575,0.4384851033458424,585,0.081
121486766,0.5613511583302502,0.4386488416697498,586,0.081
88518334,0.5613116967997263,0.4386883032002737,587,0.081
136272515,0.5612961069575984,0.4387038930424017,588,0.081
121486973,0.5612205080138768,0.4387794919861231,589,0.081
78358444,0.5611485110882641,0.4388514889117359,590,0.081
137795081,0.5611485110882639,0.438851488911736,591,0.081
